FinInstrmId,Market Cap
532980,422.21
532983,4228.94
532989,208.18
532986,279.06
532985,19.52
532992,178.32
532834,5523.94
532998,163.58
533007,256.54
533012,114.02
533014,284.16
532841,332.49
533019,5.64
533022,795.0
533023,24987.33
532902,829.63
532937,1126.14
532975,43.03
532993,492.83
533001,180.76
532994,202.72
533018,13.42
533090,149.53
533029,99.74
533095,9326.59
533033,8823.91
533098,88496.76
533101,43.96
533047,4033.07
533048,101.95
533056,89.09
533080,2352.44
533088,7136.25
533121,1934.69
533122,8414.96
533093,79.96
533096,234540.46
533104,2988.39
533148,92422.0
533106,72497.91
533150,68428.01
533107,1614.44
533108,318.6
533110,6.82
533137,1864.51
533138,2077.16
533146,1901.82
533149,15.56
533151,4854.8
533156,1258.38
533152,530.43
533164,191.23
533155,45582.11
533168,268.14
533158,5950.65
533160,12967.87
533177,119.41
533161,202.66
533181,176.17
533162,2791.45
533192,397.75
533163,100.5
533202,57.9
533170,170.82
533166,102.83
533169,6830.27
533172,98.44
533179,87298.57
533217,663.19
533189,29.16
533203,54.78
533206,38846.03
533239,107.63
533208,609.23
533210,545.38
533252,431.5
533259,920.6
533260,309.28
533212,38.33
533218,474.06
533227,273.55
533269,9130.18
533270,486.38
533230,12.96
533272,15721.29
533248,7701.2
533244,39.51
533275,236.36
533278,238251.08
533263,1775.97
533284,673.8
533262,4325.55
533285,835.83
533267,2353.16
533287,296.32
533268,7.18
533271,5830.62
533273,66142.88
533274,74244.97
533282,12730.11
533286,7617.47
533289,109.21
533292,354.71
533293,13309.69
533295,22819.4
533316,758.89
533296,101.34
533298,165.19
533301,85.66
533336,906.86
533339,16595.82
533343,148.07
533344,2755.4
533302,2209.59
533303,1868.5
533306,2275.58
533315,275.48
533326,6391.48
533451,79.69
533329,175.51
533470,804.23
533333,3103.84
533482,43.5
533385,88.83
533519,51278.02
533407,218.76
533398,106513.6
533408,1.97
533427,93.95
533452,267.07
533506,176.4
533520,152.77
533540,31.73
533543,453.64
533552,1825.88
533553,7757.64
533570,6.31
533573,20256.81
533576,184.22
533581,22920.44
533602,38.04
533608,284.32
533629,24.68
533632,18.3
533638,112.68
533655,20983.06
533704,594.02
533676,2374.47
533719,27.34
533761,1566.29
533896,132.2
533982,371.1
534063,55.51
534060,156.66
534064,127.57
534091,42435.49
534076,9891.42
534139,20769.77
534190,4.89
534309,31023.0
534532,23.03
534312,17.26
534328,1006.83
534598,124.31
534600,3173.24
534612,47.61
534615,222.11
534618,11986.27
534623,48.28
534338,20.07
534674,204.7
534675,637.42
534680,479.04
534369,1308.25
534392,2128.74
534708,14.67
534733,378.64
534741,21.18
534742,864.71
534748,1303.02
534755,4.82
534758,4863.51
534804,5525.32
534809,11414.85
534816,107637.04
534976,6180.44
535136,2330.27
535204,7.59
535205,65.05
535267,78.76
535322,2701.4
535387,40.95
535431,16.72
535458,66.76
535514,5.96
535566,169.84
535601,575.1
535602,6075.17
535621,268.98
535648,8003.55
535657,11.56
535667,415.98
535693,191.0
535719,72.76
534425,632.61
535755,9399.71
534597,8570.07
535789,10300.63
534535,3242.64
535910,15.66
535958,230.62
536073,31.78
536264,571.55
536493,181.91
536507,40.56
536565,48.75
536659,28.14
534639,12.32
536672,9.01
536773,910.33
536846,20.66
534691,27.44
536974,437.86
537069,59.94
534732,90.01
537253,82.69
537254,10.19
537259,918.86
537291,387.21
537292,86.28
537326,211.57
537536,137.86
537669,250.67
537709,9.97
537750,636.81
537766,13.96
537785,401.66
537800,173.69
535730,32.45
535754,4865.29
535917,3.16
535916,272.17
536709,17.8
537820,35.63
538212,16.7
537839,387.02
537840,23.59
537985,26.48
538365,195.29
538081,8.79
538092,101.48
538119,830.54
538451,1089.17
538268,4044.02
538464,8.35
538273,29.48
538476,283.53
538521,24.03
538537,26.06
538539,58.27
538319,9.0
538540,23.74
538351,8.63
538542,4.29
538556,39.44
538401,77.67
538563,40.11
538564,146.54
538567,6063.71
538568,12.62
538422,15.12
538446,586.88
538452,23.8
538597,25.07
538465,3.68
538546,162.75
538609,22.57
538610,69.53
538611,76.16
538565,72.69
538635,986.32
538646,33.51
538562,5544.9
538569,9.79
538685,369.51
538596,12.93
538598,751.68
538607,72.8
538634,66.41
538668,1201.54
538666,7186.51
538706,138.45
538707,13.94
538713,144.62
538716,396.86
538715,417.11
538714,175.31
538730,5479.03
538732,104.25
538734,2637.8
538742,19.23
538770,13.67
538772,648.87
538786,45.08
538835,16243.8
538778,53.3
538787,13.51
538788,16.7
538795,177.01
538817,251.82
538833,78.66
538868,44.39
538862,60.75
538875,171.14
538874,8.76
538881,7.25
538882,312.83
538890,270.7
538891,4762.82
538894,10.8
538895,20.57
538902,210.52
538918,12.5
538896,190.87
538919,9.92
538920,1823.33
538922,20.25
538923,196.49
538926,210.15
538928,20.5
538935,24.15
538943,148.42
538942,279.57
538952,6.9
538961,506.02
538962,12414.2
538964,106.19
538965,64.6
538970,340.47
538975,23.94
538987,295.07
538979,6233.26
538992,705.04
539006,21859.29
539012,32.98
539011,44.53
539013,49.55
539014,4.63
539016,15.19
538836,1236.25
538834,76.26
539041,98.62
538838,22.07
539042,2554.64
539044,421.12
539046,1227.04
539056,3821.13
539083,21473.49
539090,12.65
538860,7.88
539097,34.49
539110,9.59
539111,10.54
539112,259.48
539113,243.2
539115,60.44
539017,266.5
539018,975.25
539120,18.72
539121,81.02
539122,23.56
539123,14.41
539032,7.66
539132,104.91
539045,171.7
539148,839.97
539141,292.35
539150,7850.1
539149,14.2
539151,433.28
539167,95.25
539174,20.63
539175,101.91
539176,50.02
539177,46631.82
539189,21.91
539190,18.48
539195,640.96
539196,197.57
539199,2257.32
539201,896.4
539206,14.96
539216,119.05
539217,72.16
539219,243.49
539220,50.26
539091,20.82
539221,1562.99
539226,338.16
539227,357.58
539228,16.87
539246,19.97
539251,69.79
539254,105694.85
539252,177.96
539255,217.54
539267,26.55
539268,26410.66
539275,191.05
539276,556.58
539096,6.3
539278,8.35
539277,357.66
539288,6.59
539289,1330.1
539290,1185.94
539291,19.5
539300,668.97
539301,3062.97
539302,10314.34
539309,1869.92
539310,44.09
539314,96.75
539332,1725.7
539331,242.0
539117,34.61
539334,1158.5
539337,319.28
539353,129.93
539354,35.11
539124,18.19
539118,5460.66
539143,20.15
539222,82.2
539287,9.43
539346,172.59
539336,31944.74
539359,323.7
539402,7.44
539404,1788.52
539391,104.62
539398,92.75
539409,19.86
539399,596.41
539400,789.27
539436,765.58
539437,53489.24
539401,135.99
539406,7.68
539450,3229.36
539455,24.97
539405,4.13
539469,1390.4
539407,231.88
539408,6.02
539428,39.41
539435,26.0
539448,229091.51
539506,12.89
539515,227.14
539449,13.47
539518,357.99
539519,32.99
539522,56.19
539523,58986.79
539524,24895.99
539526,24.48
539527,82.42
539528,1226.53
539533,17270.19
539470,33.09
539479,363.04
539545,73.41
539492,14.44
539494,41.22
539495,3.65
539562,188.64
539544,4.02
539542,4422.49
539593,4.19
539594,741.4
539546,204.73
539551,40544.16
539552,96.52
539559,21.91
539561,106.72
539621,8.86
539584,22.57
539574,156.88
539596,7.73
539598,120.88
539599,23.7
539620,191.82
539607,1483.79
539636,1968.11
539678,2051.49
539659,102.14
539658,3270.94
539686,3468.13
539692,13.17
539697,53.56
539661,18.87
539660,964.59
539730,455.69
539742,71.17
539760,84.98
539662,12.99
539673,3.95
539669,9.0
539679,57.11
539682,1682.78
539725,4666.8
539761,175.18
539762,55.19
539767,7.36
539770,12.97
539773,94.93
539787,7944.58
539798,25.93
539799,1506.8
539800,5.46
539807,5715.77
539814,95.26
539834,349.12
539837,3235.19
539835,4.62
539841,362.07
539843,840.94
539871,6165.9
539854,290.82
539872,1688.44
539875,135.94
539917,370.8
539876,22644.31
539883,5877.04
539884,12.86
539946,15.66
539889,2837.56
539894,395.48
539895,2404.38
539900,16.6
539921,1413.26
539927,338.8
539979,102.2
539992,11544.59
540047,7295.4
540048,2017.45
540061,873.95
540062,193.54
540063,16.96
540065,16039.78
540108,10.43
540072,24.12
540132,8.37
540078,166.57
540073,15819.09
540136,4025.85
540143,95.92
540145,1140.63
540168,90.63
540173,28608.23
540079,58.34
540080,80.3
540081,6.66
540083,32.55
540124,1415.86
540135,82.79
540147,43.68
540174,12.17
540175,167.89
540180,158848.64
540360,296.24
540361,39.13
540376,261965.61
540386,6.48
540393,165.65
540395,191.63
540181,49.99
540403,526.24
540404,228.23
540405,55.07
540190,123.39
540203,7454.84
540254,32.4
540358,886.36
540359,15.71
540396,298.35
540425,2519.87
540455,116.15
540492,178.97
540481,7.8
540565,12979.88
540570,295.37
540575,8548.42
540497,807.04
540595,11537.73
540515,3.93
540597,38.79
540602,1302.32
540611,60368.08
540526,3564.85
540614,96.65
540615,44.14
540642,1324.43
540647,165.31
540648,125.54
540649,1021.04
540650,931.6
540654,54.89
540530,46724.35
540673,5432.11
540678,50623.32
540679,345.8
540680,17794.95
540686,142.62
540692,754.84
540693,295.64
540694,42.24
540544,3288.29
540696,14.11
540699,95664.8
540700,172.1
540702,61.37
540701,4004.24
540704,1149.98
540710,2690.83
540545,28.09
540717,1986.3
540550,33.39
540718,1185.41
540590,73.62
540596,23886.97
540691,70654.09
540709,262.63
540716,99389.49
540719,182909.07
540724,2608.17
540725,3895.09
540726,253.86
540727,28.87
540730,519.16
540735,805.5
540737,764.13
540738,91.41
540743,14900.65
540749,5723.04
540750,18777.7
540755,67632.12
540756,11.17
540776,1256.95
540777,163110.32
540782,14.06
540786,72.22
540788,54.04
540789,58.97
540795,2291.61
540796,273.04
540797,2076.49
540798,12.16
540809,46.4
540757,320.3
540821,25.57
540824,76.17
540829,99.95
540850,58.88
540879,5558.19
540874,166.97
540901,240.38
540900,15289.15
540762,56720.8
540768,2753.26
540923,42.72
540935,9174.09
540902,26545.24
540937,329.86
540767,53744.65
540952,213.5
540954,263.06
540961,66.26
540975,31038.04
540980,1229.46
541005,35.36
541083,200.98
541096,1084.38
541112,39.58
541143,66683.22
540775,530.95
541152,114.76
540914,34.58
540956,288.98
540953,41.71
540936,19.32
540955,20.18
541195,8087.47
541019,7053.8
541228,301.4
541233,12184.75
541269,1072.11
541153,29013.6
541144,229.35
541154,327392.11
541302,131.12
541163,3144.96
541161,229.51
541303,44.89
541167,2372.53
541337,7.33
541338,18.02
541347,116.78
541206,110.68
541353,381.13
541358,529.45
541400,556.94
541402,552.08
541403,2323.38
541276,683.32
541444,26.35
541445,97.05
541450,163480.07
541503,38.26
541540,3333.39
541546,42.9
541556,13440.08
541557,16710.3
541578,8749.31
541601,114.22
541301,4754.86
541627,3.58
541703,7.75
541336,4311.35
541741,631.86
541735,37.36
541304,312.71
541770,20717.51
541778,132.48
541771,23.97
541890,7.65
541929,845.23
541956,18072.01
541352,305.95
541974,9586.83
541418,51.74
542011,30634.64
542012,760.9
541702,33.23
541634,23.62
542020,124.21
542025,7.76
541729,113123.93
542034,22.11
542046,67.87
542066,71234.7
542123,53.05
542141,18280.55
542146,72.6
542155,3.16
542176,6.33
542206,36.45
542216,40921.09
542231,601.86
542232,507.64
542233,339.25
542248,48.23
542285,313.0
542323,10653.46
542333,3004.25
542337,550.71
541865,30.18
542367,134.43
541967,4783.11
542383,861.72
542437,98.92
541988,15450.64
542459,108.0
542460,5828.9
542484,6100.8
542579,215.99
542592,57.62
542013,200.8
542597,3781.54
542602,37016.2
542628,341.97
542649,79897.97
542650,9693.69
542019,37.82
542057,150.48
542351,762.14
542399,19616.07
542446,27.8
542580,224.36
542651,35418.01
542652,104546.85
542627,13.34
542654,15.34
542655,475.56
542665,4243.62
542666,14.65
542668,95.11
542678,9.9
542669,1198.14
542670,629.6
542679,223.07
542682,20.63
542684,927.91
542694,243.59
542685,257.54
542721,540.45
542725,750.48
542726,16291.82
542727,2341.13
542729,342.36
542752,27609.5
542759,2272.49
542760,7776.53
542765,10.96
542770,754.23
542772,48411.63
542774,1533.86
542773,10223.18
542802,36.36
542812,37862.55
542865,20.82
542830,61900.0
542850,24.17
542851,195.56
542857,3559.26
542862,160.21
542852,213.25
542910,100.35
542918,15.39
542919,3520.41
542920,28199.24
542866,897.19
542867,7464.23
542904,9603.19
542905,2234.61
542906,23.06
542907,3938.74
542923,7.56
542933,309.08
543064,40376.14
543065,40.45
543066,85066.58
543171,12.26
543172,86.25
543187,82107.64
543193,387.37
543208,183.78
543207,30.66
543209,11.7
543210,462.81
543211,57.17
543212,4076.7
543213,4112.35
543214,2711.17
543217,25425.5
543218,766.5
543220,122636.32
543223,959.44
543225,44949.15
543227,9516.41
543228,6315.19
543230,2269.72
543229,146.25
543231,51.49
543232,21027.27
543233,712.1
543234,150.64
543235,24208.77
543236,122.88
543238,18393.33
543237,125650.85
543240,1113.28
543241,220.59
543242,3863.18
543252,1258.47
543243,7229.52
543244,130.55
543245,31239.47
543248,4876.05
543249,5952.09
543251,290.38
543261,18732.15
543254,1841.43
543256,23.25
543257,176816.89
543258,5727.84
543259,14728.71
543260,1968.51
543263,1729.83
543262,129.86
543265,13386.34
543264,283.9
543267,333.06
543266,1584.13
543268,253.35
543270,4721.44
543271,13119.19
543272,3749.64
543273,1881.05
543274,6.58
543275,12813.05
543276,14618.22
543277,5441.59
543278,60665.12
543279,1466.2
543280,12017.45
543281,120.85
543283,1211.89
543284,348.91
543285,173.38
543286,9.79
543287,142989.74
543290,8334.68
543288,3031.04
543298,28.12
543299,24267.72
543300,28366.02
543308,28603.93
543306,8728.23
543311,2465.07
543318,15313.64
543317,12431.61
543320,257181.84
543321,2172.65
543324,650.88
543325,4143.28
543327,396.85
543328,2625.1
543329,1940.89
543331,2587.14
543332,7621.13
543334,13048.7
543335,17285.45
543336,6695.94
543341,21.22
543346,229.2
543349,9734.62
543363,682.13
543358,8521.7
543364,333.7
543366,3.0
543373,525.33
543375,74.23
543376,146.04
543378,590.24
543386,2383.38
543384,61709.25
543387,3923.22
543390,85488.45
543396,63111.53
543397,10714.91
543398,8927.23
543399,2048.44
543401,4828.4
543400,4.59
543411,1991.47
543412,25172.81
543413,12351.32
543415,20378.24
543419,1648.16
543417,5595.69
543420,64.78
543425,9795.61
543426,32129.68
543427,10901.44
543434,5824.14
543458,34214.04
543463,19394.65
543441,8568.2
543449,2111.3
543470,533.02
543482,11059.79
543451,75.13
543453,80.4
543500,11.4
543514,2028.39
543515,314.63
543516,23.41
543519,12.76
543490,8638.8
543497,382.24
543524,15489.68
543525,901.18
543526,585062.29
543512,203.26
543513,174.46
543523,8737.57
543521,11.94
543529,31157.33
500012,443.47
500031,7803.23
500014,27.5
500023,728.82
500008,18053.62
500009,274.5
500027,21902.75
500003,26337.29
500016,31.59
500034,576810.33
500033,21837.47
500052,2840.72
500058,168.23
500039,9645.01
500041,4693.92
500087,120427.63
500086,32844.0
500043,16181.62
500067,38730.63
500136,1208.6
500207,1305.3
500209,658369.13
501242,19.31
504092,917.66
500296,973.4
502958,656.22
504273,160.48
502933,42.54
504084,418.78
504340,7.56
504286,102.0
504605,680.39
504614,15638.69
504380,128.27
504646,107.23
504341,2290.85
504346,3427.46
504392,20.91
504648,31.67
504731,494.75
504786,521.65
504903,264.53
504882,5052.7
504840,160.19
504746,42.07
504879,480.95
504908,169.48
504918,7672.35
504959,521.11
505250,41.42
505255,6010.78
504988,81.36
504973,38902.8
505163,1162.83
505200,153348.14
505368,170.64
505526,1723.92
505533,12281.53
505010,2733.25
505036,1048.83
505192,4619.2
505750,502.58
506003,62.09
506074,67.71
505212,29.42
505343,49.92
505336,95.3
505509,6429.27
505400,1294.02
505358,854.89
505590,41.62
505681,241.47
505537,13759.44
506261,555.54
506260,1064.38
506401,26943.08
506180,393.94
506528,412.5
506365,18.34
506248,1398.61
506285,28596.43
506235,3078.81
506390,1366.21
506184,41.95
506405,746.95
506197,1628.08
506532,840.23
506414,1136.18
506543,6.53
506642,245.74
506579,231.12
506605,90.68
507514,2978.34
507526,2097.01
507552,798.02
507155,902.04
506590,15864.75
507438,673.5
507808,11.01
507205,6831.93
507817,77.16
506979,86.13
507828,84.05
507872,80.71
507486,19.55
507498,122.5
507474,100.02
507813,69.31
507852,100.54
507912,668.09
507794,977.85
509020,183.63
507789,1637.88
509026,156.64
507785,197.11
509040,43.01
507815,35830.22
509051,126.7
507962,66.42
507960,105.07
509073,13.19
508905,64.5
509152,1372.32
509015,10.56
508922,23.08
509024,11.82
509423,58.44
508941,255.05
509053,81.34
509048,168.11
509046,30.62
509480,65418.36
509055,751.72
509438,1288.14
509079,3710.27
509557,9174.15
509567,451.7
509563,18.56
509470,374.46
509675,1790.06
509162,362.38
509243,2446.16
509715,327.76
509486,183.49
509760,12.66
509874,817.27
509930,53904.49
509525,654.6
509449,11.05
509472,120.22
509945,176.21
510245,51.75
509960,983.72
511012,110.4
511018,262.03
511034,1767.7
511066,318.68
511092,19.97
511076,1230.93
511108,272.54
511110,11.56
511122,16.2
511116,26.94
511131,29.69
511147,87.13
511169,28.41
511187,10.95
511194,63.67
511196,10612.38
511208,282.32
511218,128738.23
511243,131000.77
511260,174.46
511377,15.02
511391,64.7
511401,13.51
511411,72.57
511451,5.27
511463,11.07
511501,21.63
511509,57.98
511533,27.75
511557,261.63
511559,159.22
511571,192.95
511577,59.23
511585,3.24
511634,2.26
511654,69.72
511672,211.85
511676,1087.79
511734,10.34
512018,126.63
512025,943.45
512068,2232.2
512097,8.18
512099,205.7
512131,187.04
512247,35.37
512257,36.45
512296,281.27
512399,227.18
512437,198.54
512441,28.01
512453,959.26
512477,59.85
512553,131.56
512624,19.34
512626,577.55
512634,175.1
513023,17098.94
509546,317.62
509635,704.11
513108,888.25
513117,14.46
513121,709.23
509692,184.12
513173,22.39
509709,675.74
509895,30.67
509835,9.1
511000,26.11
513375,18759.59
511153,74.37
513403,6.35
513452,4.31
513456,136.89
513460,4.63
513472,279.04
513488,10.48
513496,136.0
513498,45.78
513502,122.07
513507,107.09
513509,266.9
513511,465.51
513513,5.67
513519,3601.0
513528,26.76
513532,615.16
513544,18.44
513548,145.88
513554,609.88
513566,53.52
513575,19.63
513599,25340.86
513629,62.32
513642,36.62
513683,31802.51
513693,132.76
513699,18.77
513709,152.67
513713,18.06
513721,5.37
513729,62.26
513228,3382.75
513097,3196.17
513149,44.09
513295,25.25
513250,2344.69
513309,5.8
514142,363.7
514010,524.61
514028,26.67
515085,81.38
514036,171.32
514060,67.27
514087,50.9
514140,12.0
514113,24.16
514162,13313.04
514272,116.43
516016,313.83
516082,595.75
517273,550.06
519463,23.53
517380,1872.92
519014,5.34
523207,1199.13
523369,1512.79
523242,18.94
519471,229.94
524210,26.18
524288,84.62
524202,125.76
524218,128.89
524534,57.39
526025,159.11
524669,1600.78
526143,10.96
526095,40.97
526159,552.92
526173,1504.5
526187,5.59
519612,35.42
526301,40.93
526299,54838.46
526355,47.97
526367,8386.24
526415,315.58
526471,89.34
526492,120.87
526371,59793.15
526703,210.9
526628,30.06
526871,29.39
526931,77.64
526951,2875.49
530131,1952.91
530169,44.8
530199,1148.66
530289,28.38
530401,29.39
530459,22.28
530589,164.62
530595,10.01
530699,1499.75
530755,5.5
530919,475.75
530951,75.76
530943,3082.19
530959,44.12
530961,424.49
530965,213724.94
530977,264.44
530973,39.0
530991,45.62
530979,50.27
531027,10.39
531035,1031.27
531041,268.75
521068,20.73
531043,8.2
531049,8.11
531051,5.41
531067,44.39
531069,283.98
531080,111.3
531082,455.27
531083,5.67
531091,16.48
531092,1238.47
531099,18.15
531109,123.75
531111,42.85
531112,7701.83
531119,198.97
531120,3379.19
521109,86.31
531126,103.34
531129,35.92
531137,16.07
531144,48.51
531146,523.05
531147,1568.34
531153,54.84
531156,28.09
531157,19.08
531158,12.47
531161,328.34
531162,25550.07
521137,54.92
522229,1211.28
531168,65.03
531173,197.37
531169,91.31
531176,66.04
531179,1731.97
531199,40.16
531190,39.99
531205,312.88
531209,2998.06
531212,35.36
531210,11.16
531215,153.57
531213,22794.49
531216,290.18
531219,6.03
531223,75.14
523722,14.07
531227,34.33
531228,13.83
531233,60.27
524518,181.43
531237,69.9
531241,861.11
531246,24.43
526407,679.76
531257,11.86
531255,25.37
531262,34.57
531266,3875.03
531268,34.72
531278,63.78
531279,288.81
531280,9.66
531281,382.84
531283,5.76
531286,21.36
531287,162.29
531288,5.16
531289,157.77
530999,5772.89
531297,53.88
531300,6.65
531301,40.08
531306,209.25
531307,186.19
531310,195.2
531314,6.78
531319,19.45
531322,33.32
531065,45.78
531324,30.71
531328,135.47
531340,36.77
531341,10.43
531344,47231.74
531346,17.79
531352,8.06
531349,2666.24
531380,60.2
531373,422.36
531381,1319.65
531387,8.23
531390,257.01
531395,77.2
531396,3.82
531397,13.19
531399,236.06
531400,393.31
531402,29.7
531411,18.84
531412,237.26
531416,28.31
531417,52.8
531426,1180.04
531431,11576.58
531432,6.32
531433,5.8
531436,13.28
531439,375.24
531441,8.76
531444,7.71
531449,2338.5
531453,44.79
531454,57.51
531456,8.94
531458,5.08
531460,5.53
531465,9.09
531471,16.43
531472,23.06
531508,2807.91
531503,31.41
531509,16.99
531512,58.7
531525,323.91
531529,84.3
531518,19.56
531531,21049.71
531127,80.38
531537,568.5
531553,13.7
531569,263.77
531578,11.79
531582,13.55
531583,15.64
531591,62.04
531585,8.34
531592,114.07
531594,4.45
531599,8242.26
531595,16992.09
531608,39.47
531609,136.66
531613,18.59
531616,28.5
531624,53.23
531626,18.51
531633,1112.45
531638,681.31
531642,95949.31
531644,19.46
531651,29.9
531652,465.38
531658,340.04
531661,9.38
531663,99.72
531668,7.15
531667,30.28
531671,83.75
531672,13.58
531673,42.9
531677,82.72
531680,10.96
531688,132.98
531681,5.22
531163,76.03
531694,513.5
531692,3.67
531717,1971.33
531726,188.22
531719,3941.94
531727,309.98
531739,322.75
531746,157.29
531752,84.84
531778,26.09
531779,10.37
531784,23.99
531802,87.79
531822,71.75
532113,6.79
532215,361414.24
532285,2296.38
532424,129891.32
532481,77.83
531225,465.73
532811,7479.16
533193,918.51
533229,3199.74
533294,71.98
533477,937.21
533758,47771.69
533941,472.96
534422,8.73
531234,139.93
531260,508.09
531259,9.37
538708,17.18
538837,63.92
538857,6.95
539040,73.77
539126,33.2
539378,24.75
539724,19.74
539938,38.86
539939,54.03
539785,1198.74
539956,1067.49
539957,14568.73
539963,142.71
539984,309.73
539985,63.24
539986,523.17
539991,188.0
539997,1239.44
540006,77.69
540005,155673.88
540023,28.39
540025,3661.87
540026,14.61
540097,210.07
540115,46070.79
540133,96850.36
540125,1009.73
540134,4.8
540153,38022.57
531335,12862.6
540159,3.02
540198,157.06
540199,25.11
540204,73.9
540205,4681.41
540210,21.69
540212,2881.0
540222,44627.8
540243,16.64
540252,67.02
540259,25.46
540266,20.86
540267,8.17
540268,229.17
540269,12.95
540293,5585.22
540310,12.81
540311,936.64
540366,321.83
540377,115.49
540401,153.45
540519,75.18
540613,68.48
540703,20.04
540774,2050.28
540769,30504.48
531539,21.25
542803,15.02
543253,8965.66
543322,12933.7
543330,21565.06
543333,9042.87
543350,10456.12
543374,24927.82
543367,6514.68
531723,90.42
543389,1600.69
543416,713.07
543428,16078.04
543433,474.9
543442,382.13
531744,55.28
543462,253.28
543464,166.02
532054,3422.09
543498,28622.25
543499,90.22
543517,1386.41
543520,26.19
543527,11333.84
543528,3330.63
543530,14162.73
543531,299.57
543532,7344.72
543533,6233.69
543534,10890.3
543535,45.92
543538,35.06
543539,532.88
543542,1616.22
543544,79.54
543545,12.45
543547,3120.34
532732,3375.21
543573,12394.45
543578,93.91
543590,1345.92
543591,870.43
543593,650.8
543594,59.92
543595,18.66
543596,7102.06
543597,1085.41
543600,3719.61
543599,815.34
543606,26.86
543614,241.45
543613,5.79
543616,307.03
543615,194.13
543622,129.37
543619,1115.18
543626,5411.49
543636,394.17
543635,28758.28
543638,647.82
543643,72.61
543644,916.27
543645,163.76
543650,3061.46
543652,3146.02
543653,18144.17
543654,35607.97
543657,8619.57
543663,22043.43
543664,39990.79
543667,5668.57
543669,8331.82
540192,171.13
543391,319.11
543489,3294.15
543620,5559.25
543637,53.07
543668,380.89
543671,119.35
543678,121.69
543686,2265.52
543687,1172.26
543688,878.98
543709,903.46
543711,2527.27
543712,1281.69
543713,200.26
543714,2217.07
543748,8556.81
543754,22.1
543766,1466.9
543720,22368.92
543768,11458.67
543782,524.9
543787,687.43
543804,5.25
543732,651.67
543805,179.63
543806,295.99
543811,371.93
543725,942.28
543812,1900.73
543814,34.04
543828,692.38
543829,471.92
543848,83.08
543860,120.7
543874,116.23
543861,200.01
543895,602.76
543896,5819.7
543898,877.24
543901,474.05
543904,109463.92
543902,89.72
543910,423.87
543912,219.27
543913,22053.86
543911,215.48
543914,32.24
543915,603.96
543916,180.16
543917,382.48
543918,881.68
543919,270.64
543920,1217.52
543921,64.23
543923,1620.96
543924,32.92
543927,15.69
543928,1476.87
543926,180.98
543929,1513.83
543930,559.46
543932,2429.85
543931,780.33
543737,316.98
543936,5662.55
543937,119.11
543933,3846.0
543938,34.97
543939,306.94
543940,204062.91
543941,31.59
543942,2607.51
543943,283.35
543945,11114.07
543952,4752.59
543950,5970.12
543953,1456.48
543955,826.03
543743,306.59
543954,791.22
543958,530.0
543959,12853.53
543960,19226.37
543962,352.02
543963,50.81
543969,647.96
543965,5964.61
543970,31.62
543972,2779.09
543971,4900.62
543974,2217.42
543976,222.11
543977,1142.1
543979,16.05
543978,804.23
543982,368.91
543980,9702.79
543981,15608.73
543983,3412.37
543984,5451.63
543985,5584.87
543986,452.82
543989,2350.34
543988,27061.62
543990,17629.88
543991,138.06
543992,1341.48
543994,65110.55
543995,1079.04
543996,1889.76
543997,264.59
543998,500.54
544002,18.31
544001,496.53
544003,264.66
544004,1260.53
544008,8382.32
543745,21.9
544009,16684.77
544014,9737.62
544012,14092.47
544015,16.84
544020,1761.36
544021,3216.08
544023,373.75
543746,389.77
544022,10821.16
544028,29694.94
544027,4499.47
544029,1664.44
544030,3377.39
544036,162.42
544035,80.89
544037,1726.5
544042,2930.98
544044,10353.06
544045,14679.42
544046,11502.0
544047,309.73
544052,18.88
544053,2142.18
544054,1542.12
544055,2836.14
544057,8930.3
544058,1091.35
544059,116.53
544060,559.0
544066,4446.16
544067,5189.44
544074,100.61
544079,122.55
544061,9974.33
544080,383.87
544082,129.8
544081,23360.9
544083,44.48
544088,3971.65
544090,258.72
544091,314.3
544094,18.23
544095,3529.21
544100,511.08
544101,19.8
543747,314.36
544105,155.11
543767,149.81
544111,3448.13
544112,257.49
544119,2001.7
544118,5204.67
544120,1269.4
544121,78.46
544122,5427.74
544124,336.96
544129,7114.51
544131,1444.99
544134,1495.88
544133,2478.4
544135,892.8
544137,4991.92
544138,1977.33
544140,4442.16
544141,297.84
544142,2404.45
544143,106.54
544144,953.34
544149,922.08
544150,2716.75
544151,250.45
544157,59.56
544158,1107.63
544160,29.93
544161,3527.55
544162,88727.5
544163,153.01
544164,29.4
544166,192.68
543934,26.0
544167,1724.78
544168,21.58
544169,50.42
544170,23.03
544172,13844.82
544171,106.7
544173,11.01
544174,15240.3
544176,20643.8
544178,27.57
544177,111.52
544179,32614.8
544181,4531.48
544183,13.97
543957,7650.86
544184,1389.78
544185,81.98
544187,714.99
544189,112.2
544191,226.08
544192,6873.04
544195,47.93
544197,23.82
544198,2087.5
544199,158.53
544200,311.95
544202,1911.38
544201,58.43
544203,13737.96
544204,554.6
544205,397.86
544209,6396.88
544207,76.09
544210,25790.19
544214,93.24
544213,311.13
543993,207.2
544011,26.66
544219,474.42
544222,8775.5
544223,4931.74
544225,19469.4
544226,19782.38
544230,383.96
544232,3649.83
544233,31.65
544234,14.4
544235,1422.07
544236,15.39
544026,44821.28
544237,27.52
544239,1856.4
544240,7678.81
544243,2197.48
544244,1123.28
544246,292.95
544248,297.99
544249,367.4
